,Sample,x,y,w,h
1695,Sample_1/frame_0365.png,852,300,5,5
1696,Sample_54/frame_0119.png,1092,560,5,5
1697,Sample_8/frame_0190.png,1023,506,5,5
1698,Sample_2/frame_0006.png,1190,693,5,4
1699,Sample_33/frame_0540.png,675,175,5,5
1700,Sample_37/frame_0155.png,1049,545,5,5
1701,Sample_56/frame_0251.png,960,425,7,7
1702,Sample_51/frame_0062.png,1137,631,5,5
1703,Sample_6/frame_0066.png,1133,635,5,4
1704,Sample_22/frame_0651.png,534,108,5,5
1705,Sample_21/frame_0045.png,1159,659,5,4
1706,Sample_5/frame_0205.png,975,517,5,5
1707,Sample_6/frame_0063.png,1139,636,5,5
1708,Sample_1/frame_0619.png,580,39,5,5
1709,Sample_52/frame_0607.png,605,69,5,5
1710,Sample_35/frame_0166.png,1052,530,5,5
1711,Sample_45/frame_0442.png,774,275,5,5
1712,Sample_52/frame_0197.png,996,494,5,5
1713,Sample_43/frame_0052.png,1146,644,5,5
1714,Sample_27/frame_0637.png,597,43,5,5
1715,Sample_2/frame_0364.png,856,343,5,5
1716,Sample_54/frame_0518.png,707,168,5,5
1717,Sample_34/frame_0203.png,995,494,3,3
1718,Sample_52/frame_0190.png,1004,501,5,5
1719,Sample_13/frame_0095.png,1097,607,5,5
1720,Sample_56/frame_0475.png,750,173,7,7
1721,Sample_46/frame_0474.png,737,236,5,5
1722,Sample_54/frame_0025.png,1179,678,5,5
1723,Sample_57/frame_0191.png,1000,510,6,6
1724,Sample_46/frame_0258.png,941,475,5,5
1725,Sample_29/frame_0345.png,875,362,3,3
1726,Sample_59/frame_0482.png,751,236,7,7
1727,Sample_40/frame_0273.png,943,414,5,5
1728,Sample_19/frame_0224.png,948,470,5,5
1729,Sample_39/frame_0653.png,591,33,5,5
1730,Sample_50/frame_0639.png,572,41,5,5
1731,Sample_13/frame_0209.png,960,495,5,5
1732,Sample_28/frame_0300.png,896,413,5,5
1733,Sample_39/frame_0018.png,1190,691,5,5
1734,Sample_41/frame_0472.png,770,253,5,5
1735,Sample_34/frame_0136.png,1060,548,3,3
1736,Sample_42/frame_0318.png,903,373,5,5
1737,Sample_7/frame_0579.png,644,102,5,5
1738,Sample_10/frame_0031.png,1176,671,5,5
1739,Sample_11/frame_0644.png,568,92,5,5
1740,Sample_51/frame_0092.png,1107,588,5,5
1741,Sample_59/frame_0272.png,949,428,6,6
1742,Sample_23/frame_0667.png,574,5,5,5
1743,Sample_47/frame_0306.png,898,374,5,5
1744,Sample_14/frame_0391.png,806,295,5,5
1745,Sample_4/frame_0038.png,1162,659,5,5
1746,Sample_34/frame_0612.png,587,90,3,3
1747,Sample_55/frame_0257.png,952,418,6,7
1748,Sample_42/frame_0098.png,1099,591,5,5
1749,Sample_4/frame_0142.png,1062,554,5,5
1750,Sample_30/frame_0470.png,720,235,3,3
1751,Sample_34/frame_0658.png,544,50,3,4
1752,Sample_43/frame_0419.png,791,240,5,5
1753,Sample_16/frame_0642.png,595,53,5,5
1754,Sample_55/frame_0545.png,661,139,7,7
1755,Sample_33/frame_0706.png,513,21,5,5
1756,Sample_14/frame_0519.png,670,174,5,5
1757,Sample_32/frame_0015.png,1187,685,5,5
1758,Sample_43/frame_0034.png,1168,659,5,5
1759,Sample_59/frame_0335.png,892,374,7,7
1760,Sample_39/frame_0469.png,763,234,5,5
1761,Sample_24/frame_0147.png,1073,549,5,5
1762,Sample_17/frame_0284.png,918,400,5,5
1763,Sample_27/frame_0054.png,1136,639,5,5
1764,Sample_47/frame_0135.png,1071,564,5,5
1765,Sample_22/frame_0219.png,984,487,5,5
1766,Sample_13/frame_0593.png,568,103,5,5
1767,Sample_49/frame_0340.png,864,340,5,5
1768,Sample_43/frame_0038.png,1163,654,5,5
1769,Sample_8/frame_0323.png,889,344,4,5
1770,Sample_53/frame_0138.png,1044,574,5,5
1771,Sample_1/frame_0203.png,1009,466,4,5
1772,Sample_31/frame_0480.png,734,218,5,5
1773,Sample_20/frame_0662.png,532,42,5,5
1774,Sample_35/frame_0112.png,1106,583,5,5
1775,Sample_42/frame_0211.png,1014,472,5,5
1776,Sample_20/frame_0458.png,737,264,5,5
1777,Sample_32/frame_0449.png,732,254,5,5
1778,Sample_45/frame_0659.png,598,37,5,5
1779,Sample_11/frame_0596.png,613,153,5,5
1780,Sample_24/frame_0325.png,895,372,5,5
1781,Sample_16/frame_0391.png,850,308,5,5
1782,Sample_51/frame_0453.png,764,217,5,5
1783,Sample_18/frame_0142.png,1035,556,5,5
1784,Sample_3/frame_0450.png,752,232,5,5
1785,Sample_34/frame_0479.png,737,217,3,3
1786,Sample_27/frame_0322.png,862,363,5,5
1787,Sample_45/frame_0011.png,1185,688,5,5
1788,Sample_55/frame_0574.png,633,108,7,7
1789,Sample_52/frame_0351.png,840,345,5,5
1790,Sample_15/frame_0272.png,935,426,5,5
1791,Sample_34/frame_0546.png,656,145,3,3
1792,Sample_24/frame_0434.png,794,275,5,5
1793,Sample_47/frame_0337.png,859,345,5,5
1794,Sample_3/frame_0569.png,623,119,5,5
1795,Sample_19/frame_0061.png,1123,640,5,5
1796,Sample_14/frame_0025.png,1176,668,5,5
1797,Sample_60/frame_0424.png,805,258,7,7
1798,Sample_48/frame_0126.png,1073,564,5,5
1799,Sample_4/frame_0535.png,682,166,5,5
1800,Sample_50/frame_0109.png,1105,577,5,5
1801,Sample_42/frame_0141.png,1067,537,5,5
1802,Sample_52/frame_0339.png,856,356,5,5
1803,Sample_28/frame_0443.png,751,258,5,5
1804,Sample_7/frame_0431.png,798,261,5,5
1805,Sample_12/frame_0069.png,1135,646,5,5
1806,Sample_11/frame_0155.png,1051,550,5,5
1807,Sample_51/frame_0145.png,1049,535,5,5
1808,Sample_35/frame_0714.png,458,8,5,5
1809,Sample_11/frame_0429.png,775,288,5,5
1810,Sample_2/frame_0463.png,765,257,5,5
1811,Sample_48/frame_0030.png,1164,667,5,5
1812,Sample_13/frame_0100.png,1090,600,5,5
1813,Sample_41/frame_0642.png,605,78,5,5
1814,Sample_57/frame_0437.png,774,239,6,6
1815,Sample_59/frame_0319.png,910,389,7,7
1816,Sample_19/frame_0565.png,638,129,5,5
1817,Sample_9/frame_0680.png,532,56,5,5
1818,Sample_30/frame_0489.png,700,217,3,3
1819,Sample_40/frame_0365.png,852,322,5,5
1820,Sample_60/frame_0168.png,1054,517,6,7
1821,Sample_25/frame_0636.png,533,12,5,5
1822,Sample_31/frame_0189.png,1029,509,5,5
1823,Sample_54/frame_0477.png,750,212,5,5
1824,Sample_53/frame_0391.png,781,303,5,5
1825,Sample_32/frame_0079.png,1111,609,5,5
1826,Sample_29/frame_0212.png,990,495,3,3
1827,Sample_32/frame_0348.png,844,352,5,5
1828,Sample_3/frame_0155.png,1033,526,5,5
1829,Sample_57/frame_0420.png,786,259,7,7
1830,Sample_35/frame_0015.png,1179,684,5,5
1831,Sample_19/frame_0323.png,854,361,5,5
1832,Sample_9/frame_0364.png,847,352,5,5
1833,Sample_3/frame_0361.png,834,307,5,5
1834,Sample_25/frame_0001.png,1200,697,5,5
1835,Sample_13/frame_0316.png,856,392,5,5
1836,Sample_34/frame_0044.png,1156,642,3,3
1837,Sample_27/frame_0481.png,733,199,5,5
1838,Sample_59/frame_0047.png,1165,650,7,7
1839,Sample_48/frame_0619.png,553,100,5,5
1840,Sample_50/frame_0083.png,1129,606,5,5
1841,Sample_40/frame_0192.png,1018,488,5,5
1842,Sample_29/frame_0292.png,922,427,3,3
1843,Sample_52/frame_0484.png,730,208,5,5
1844,Sample_27/frame_0623.png,607,56,5,5
1845,Sample_58/frame_0368.png,845,330,7,7
1846,Sample_27/frame_0320.png,862,368,5,5
1847,Sample_34/frame_0602.png,597,94,3,3
1848,Sample_28/frame_0634.png,560,83,5,5
1849,Sample_48/frame_0190.png,1005,505,5,5
1850,Sample_6/frame_0370.png,833,337,5,5
1851,Sample_19/frame_0117.png,1061,584,5,5
1852,Sample_40/frame_0170.png,1046,518,5,5
1853,Sample_18/frame_0169.png,1010,535,5,5
1854,Sample_19/frame_0363.png,816,320,5,5
1855,Sample_46/frame_0550.png,650,164,5,5
1856,Sample_54/frame_0615.png,597,61,5,5
1857,Sample_24/frame_0552.png,670,166,5,5
1858,Sample_21/frame_0316.png,877,384,5,5
1859,Sample_14/frame_0220.png,982,479,5,5
1860,Sample_39/frame_0529.png,695,158,5,5
1861,Sample_2/frame_0358.png,859,352,4,5
1862,Sample_26/frame_0661.png,557,61,5,5
1863,Sample_16/frame_0032.png,1173,666,5,5
1864,Sample_20/frame_0209.png,979,502,5,5
1865,Sample_40/frame_0155.png,1061,534,5,5
1866,Sample_16/frame_0003.png,1197,695,5,5
1867,Sample_36/frame_0199.png,1016,483,5,5
1868,Sample_52/frame_0558.png,652,128,5,5
1869,Sample_35/frame_0642.png,538,83,5,5
1870,Sample_20/frame_0675.png,516,33,5,5
1871,Sample_44/frame_0640.png,585,65,5,5
1872,Sample_36/frame_0226.png,991,466,5,5
1873,Sample_39/frame_0299.png,927,412,5,5
1874,Sample_49/frame_0208.png,1005,484,5,5
1875,Sample_16/frame_0607.png,632,92,5,5
1876,Sample_39/frame_0165.png,1058,538,5,5
1877,Sample_38/frame_0584.png,631,171,5,5
1878,Sample_53/frame_0228.png,942,473,5,5
1879,Sample_15/frame_0505.png,683,194,5,5
1880,Sample_3/frame_0242.png,941,433,5,5
1881,Sample_2/frame_0197.png,1009,511,5,5
1882,Sample_4/frame_0138.png,1063,558,5,5
1883,Sample_55/frame_0529.png,677,151,7,7
1884,Sample_42/frame_0633.png,589,58,5,5
1885,Sample_3/frame_0004.png,1196,688,5,5
1886,Sample_38/frame_0425.png,799,319,5,5
1887,Sample_27/frame_0114.png,1077,577,5,5
1888,Sample_32/frame_0090.png,1096,597,5,4
1889,Sample_51/frame_0618.png,591,46,5,5
1890,Sample_31/frame_0323.png,912,378,5,5
1891,Sample_9/frame_0257.png,949,456,5,5
1892,Sample_4/frame_0511.png,714,195,5,5
1893,Sample_26/frame_0124.png,1079,590,5,5
1894,Sample_18/frame_0118.png,1065,585,5,5
1895,Sample_54/frame_0576.png,644,96,5,5
1896,Sample_58/frame_0065.png,1146,646,7,7
1897,Sample_18/frame_0126.png,1054,575,5,5
1898,Sample_23/frame_0286.png,933,413,5,5
1899,Sample_10/frame_0392.png,820,333,5,5
1900,Sample_43/frame_0393.png,813,266,5,5
1901,Sample_9/frame_0071.png,1127,629,5,5
1902,Sample_59/frame_0160.png,1056,534,7,7
1903,Sample_25/frame_0300.png,874,381,5,5
1904,Sample_10/frame_0462.png,751,284,5,5
1905,Sample_31/frame_0311.png,922,388,5,5
1906,Sample_9/frame_0187.png,1006,526,5,5
1907,Sample_38/frame_0028.png,1171,678,5,5
1908,Sample_30/frame_0338.png,838,359,3,3
1909,Sample_43/frame_0627.png,584,29,5,5
1910,Sample_30/frame_0387.png,791,316,3,3
1911,Sample_26/frame_0191.png,1023,530,5,5
1912,Sample_36/frame_0057.png,1161,643,5,5
1913,Sample_54/frame_0589.png,625,87,5,5
1914,Sample_11/frame_0100.png,1097,608,5,5
1915,Sample_30/frame_0116.png,1076,577,3,3
1916,Sample_4/frame_0501.png,726,205,5,5
1917,Sample_34/frame_0407.png,796,285,3,3
1918,Sample_16/frame_0197.png,1020,494,5,5
1919,Sample_51/frame_0325.png,887,349,5,5
1920,Sample_28/frame_0615.png,581,100,5,5
1921,Sample_28/frame_0551.png,654,157,5,5
1922,Sample_17/frame_0365.png,851,328,5,5
1923,Sample_24/frame_0080.png,1118,620,5,5
1924,Sample_24/frame_0483.png,748,226,5,5
1925,Sample_31/frame_0187.png,1032,506,5,5
1926,Sample_43/frame_0442.png,762,215,5,5
1927,Sample_34/frame_0420.png,788,268,3,3
1928,Sample_46/frame_0306.png,884,425,5,5
1929,Sample_51/frame_0565.png,637,101,5,5
1930,Sample_27/frame_0268.png,922,432,5,5
1931,Sample_28/frame_0107.png,1099,594,5,5
1932,Sample_18/frame_0273.png,903,420,5,5
1933,Sample_16/frame_0279.png,957,411,5,5
1934,Sample_31/frame_0655.png,568,69,5,5
1935,Sample_40/frame_0503.png,709,174,5,5
1936,Sample_20/frame_0515.png,691,207,5,5
1937,Sample_20/frame_0526.png,674,195,5,5
1938,Sample_52/frame_0225.png,969,463,5,5
1939,Sample_38/frame_0339.png,874,393,5,5
1940,Sample_30/frame_0161.png,1040,532,3,3
1941,Sample_40/frame_0028.png,1170,673,5,5
1942,Sample_25/frame_0350.png,824,324,5,5
1943,Sample_57/frame_0023.png,1170,679,7,7
1944,Sample_19/frame_0219.png,953,469,5,5
1945,Sample_29/frame_0235.png,972,471,3,3
1946,Sample_10/frame_0434.png,778,302,5,5
1947,Sample_39/frame_0457.png,773,244,5,5
1948,Sample_55/frame_0394.png,815,284,7,7
1949,Sample_52/frame_0017.png,1180,686,5,5
1950,Sample_28/frame_0190.png,1011,511,5,5
1951,Sample_16/frame_0357.png,881,338,5,5
1952,Sample_16/frame_0010.png,1192,691,5,5
1953,Sample_16/frame_0387.png,854,309,5,5
1954,Sample_25/frame_0032.png,1172,657,5,5
1955,Sample_18/frame_0303.png,865,388,5,5
1956,Sample_30/frame_0317.png,864,371,3,3
1957,Sample_50/frame_0067.png,1147,624,5,5
1958,Sample_9/frame_0139.png,1067,571,5,5
1959,Sample_56/frame_0088.png,1114,595,6,5
1960,Sample_35/frame_0500.png,687,227,5,5
1961,Sample_41/frame_0343.png,885,360,5,5
1962,Sample_11/frame_0200.png,1007,509,5,5
1963,Sample_45/frame_0215.png,986,486,5,5
1964,Sample_27/frame_0175.png,1022,529,5,5
1965,Sample_41/frame_0236.png,974,466,5,5
1966,Sample_46/frame_0147.png,1058,559,5,5
1967,Sample_31/frame_0579.png,646,140,1,1
1968,Sample_31/frame_0579.png,644,137,3,2
1969,Sample_7/frame_0457.png,772,222,5,5
1970,Sample_58/frame_0045.png,1158,665,6,6
1971,Sample_3/frame_0492.png,705,197,5,5
1972,Sample_12/frame_0489.png,726,287,5,5
1973,Sample_28/frame_0428.png,767,276,5,5
1974,Sample_38/frame_0184.png,1015,530,5,5
1975,Sample_57/frame_0421.png,785,260,7,7
1976,Sample_43/frame_0422.png,788,237,5,5
1977,Sample_11/frame_0181.png,1024,524,5,5
1978,Sample_36/frame_0506.png,690,185,5,5
1979,Sample_12/frame_0552.png,668,217,5,5
1980,Sample_17/frame_0200.png,1003,484,5,5
1981,Sample_60/frame_0392.png,835,287,7,7
1982,Sample_57/frame_0662.png,561,39,7,7
1983,Sample_17/frame_0559.png,655,122,5,5
1984,Sample_59/frame_0197.png,1025,499,7,7
1985,Sample_1/frame_0492.png,732,179,5,5
1986,Sample_23/frame_0235.png,979,458,5,5
1987,Sample_31/frame_0428.png,791,264,5,5
1988,Sample_36/frame_0068.png,1145,628,5,5
1989,Sample_34/frame_0144.png,1055,540,3,3
1990,Sample_9/frame_0033.png,1163,666,5,5
1991,Sample_8/frame_0425.png,795,257,5,5
1992,Sample_52/frame_0086.png,1126,625,5,5
1993,Sample_54/frame_0645.png,558,28,5,5
1994,Sample_52/frame_0348.png,844,348,5,5
1995,Sample_26/frame_0116.png,1087,595,5,5
1996,Sample_11/frame_0231.png,979,476,5,5
1997,Sample_58/frame_0398.png,822,296,7,7
1998,Sample_53/frame_0417.png,761,286,5,5
1999,Sample_8/frame_0577.png,647,115,5,5
2000,Sample_27/frame_0381.png,821,303,5,5
2001,Sample_23/frame_0596.png,640,76,5,5
2002,Sample_38/frame_0576.png,642,183,5,5
2003,Sample_46/frame_0577.png,623,133,5,5
2004,Sample_32/frame_0551.png,630,148,5,5
2005,Sample_4/frame_0114.png,1089,581,5,5
2006,Sample_54/frame_0011.png,1191,688,5,5
2007,Sample_58/frame_0438.png,785,254,2,1
2008,Sample_30/frame_0175.png,1018,526,3,3
2009,Sample_43/frame_0581.png,619,77,5,5
2010,Sample_26/frame_0706.png,500,19,5,5
2011,Sample_3/frame_0545.png,647,143,5,5
2012,Sample_46/frame_0453.png,751,260,5,5
2013,Sample_7/frame_0292.png,948,401,5,5
2014,Sample_18/frame_0030.png,1162,671,5,5
2015,Sample_55/frame_0218.png,990,461,6,7
2016,Sample_22/frame_0569.png,619,173,5,5
2017,Sample_31/frame_0532.png,675,179,5,5
2018,Sample_29/frame_0602.png,633,102,3,3
2019,Sample_32/frame_0256.png,942,450,5,5
2020,Sample_18/frame_0232.png,951,467,4,5
2021,Sample_39/frame_0503.png,733,187,5,5
2022,Sample_29/frame_0456.png,777,245,3,3
2023,Sample_18/frame_0568.png,611,130,5,5
2024,Sample_17/frame_0549.png,659,130,5,5
2025,Sample_40/frame_0448.png,766,230,5,5
2026,Sample_48/frame_0663.png,513,66,4,5
2027,Sample_31/frame_0103.png,1108,602,5,5
2028,Sample_5/frame_0402.png,757,315,5,5
2029,Sample_34/frame_0440.png,770,248,4,3
2030,Sample_3/frame_0129.png,1059,557,5,5
2031,Sample_9/frame_0569.png,634,155,5,5
2032,Sample_24/frame_0253.png,971,441,5,5
2033,Sample_4/frame_0034.png,1170,664,5,5
2034,Sample_51/frame_0369.png,837,299,5,5
2035,Sample_58/frame_0414.png,806,283,7,7
2036,Sample_25/frame_0605.png,569,43,5,5
2037,Sample_10/frame_0290.png,917,435,5,5
2038,Sample_58/frame_0103.png,1106,610,7,7
2039,Sample_2/frame_0041.png,1153,658,5,5
2040,Sample_58/frame_0654.png,558,32,7,7
2041,Sample_10/frame_0058.png,1148,648,5,5
2042,Sample_8/frame_0065.png,1142,619,5,5
2043,Sample_6/frame_0245.png,958,453,5,5
2044,Sample_55/frame_0663.png,553,26,7,7
2045,Sample_18/frame_0123.png,1059,578,5,5
2046,Sample_12/frame_0731.png,490,42,4,4
2047,Sample_22/frame_0505.png,686,229,5,5
2048,Sample_40/frame_0401.png,809,275,5,5
2049,Sample_18/frame_0619.png,564,85,5,5
2050,Sample_35/frame_0456.png,734,262,5,5
2051,Sample_48/frame_0054.png,1143,647,5,5
2052,Sample_34/frame_0491.png,720,203,3,3
2053,Sample_56/frame_0059.png,1151,625,7,7
2054,Sample_29/frame_0390.png,828,314,3,3
2055,Sample_46/frame_0670.png,546,39,5,5
2056,Sample_2/frame_0023.png,1171,678,5,5
2057,Sample_51/frame_0041.png,1164,650,5,5
2058,Sample_57/frame_0550.png,666,134,7,7
2059,Sample_47/frame_0516.png,675,142,5,5
2060,Sample_9/frame_0354.png,855,364,5,5
2061,Sample_15/frame_0085.png,1107,615,5,5
2062,Sample_8/frame_0177.png,1040,521,5,5
2063,Sample_10/frame_0231.png,971,490,5,5
2064,Sample_12/frame_0310.png,898,440,5,5
2065,Sample_30/frame_0179.png,1014,521,3,3
2066,Sample_12/frame_0672.png,541,97,5,5
2067,Sample_50/frame_0250.png,970,427,4,5
2068,Sample_53/frame_0625.png,540,64,5,5
2069,Sample_26/frame_0429.png,782,301,5,5
2070,Sample_27/frame_0103.png,1095,593,5,5
2071,Sample_9/frame_0216.png,976,499,5,4
2072,Sample_4/frame_0477.png,748,227,5,5
2073,Sample_58/frame_0594.png,611,98,7,7
2074,Sample_50/frame_0633.png,577,43,5,5
2075,Sample_5/frame_0172.png,1015,545,5,5
2076,Sample_25/frame_0217.png,969,460,5,5
2077,Sample_5/frame_0650.png,491,65,5,5
2078,Sample_46/frame_0214.png,993,513,5,5
2079,Sample_21/frame_0271.png,922,425,5,5
2080,Sample_24/frame_0668.png,551,37,5,5
2081,Sample_27/frame_0287.png,901,410,5,5
2082,Sample_11/frame_0310.png,897,401,5,5
2083,Sample_6/frame_0618.png,587,77,5,5
2084,Sample_46/frame_0519.png,683,191,5,5
2085,Sample_59/frame_0217.png,1012,475,7,7
2086,Sample_34/frame_0013.png,1185,680,3,3
2087,Sample_3/frame_0399.png,803,280,5,5
2088,Sample_25/frame_0305.png,871,377,5,5
2089,Sample_56/frame_0056.png,1153,629,7,7
2090,Sample_35/frame_0249.png,957,453,5,5
2091,Sample_25/frame_0076.png,1134,606,5,5
2092,Sample_4/frame_0359.png,863,344,5,5
2093,Sample_59/frame_0515.png,716,205,7,7
2094,Sample_58/frame_0168.png,1041,536,5,6
2095,Sample_50/frame_0073.png,1140,615,5,5
2096,Sample_13/frame_0101.png,1088,600,6,5
2097,Sample_20/frame_0056.png,1129,645,5,5
2098,Sample_36/frame_0353.png,848,335,4,5
2099,Sample_24/frame_0044.png,1158,657,5,5
2100,Sample_45/frame_0287.png,917,420,5,5
2101,Sample_20/frame_0243.png,939,468,5,5
2102,Sample_40/frame_0286.png,931,398,5,5
2103,Sample_31/frame_0348.png,893,354,5,5
2104,Sample_19/frame_0183.png,993,507,5,5
2105,Sample_13/frame_0490.png,675,210,4,5
2106,Sample_19/frame_0050.png,1136,653,5,5
2107,Sample_12/frame_0127.png,1080,597,5,5
2108,Sample_8/frame_0105.png,1117,590,5,5
2109,Sample_53/frame_0352.png,820,344,5,5
2110,Sample_41/frame_0657.png,590,63,5,5
2111,Sample_10/frame_0362.png,850,375,5,5
2112,Sample_60/frame_0641.png,565,58,6,7
2113,Sample_9/frame_0644.png,560,86,4,5
2114,Sample_50/frame_0394.png,828,269,5,5
2115,Sample_32/frame_0689.png,491,11,5,5
2116,Sample_44/frame_0194.png,1004,517,5,5
2117,Sample_40/frame_0478.png,731,200,5,5
2118,Sample_56/frame_0068.png,1141,617,7,7
2119,Sample_21/frame_0683.png,533,5,5,5
2120,Sample_26/frame_0101.png,1095,613,5,5
2121,Sample_15/frame_0471.png,724,234,5,5
2122,Sample_31/frame_0098.png,1111,606,5,5
2123,Sample_51/frame_0250.png,937,435,5,5
2124,Sample_35/frame_0563.png,621,169,5,5
2125,Sample_49/frame_0177.png,1042,516,5,5
2126,Sample_15/frame_0428.png,760,277,5,5
2127,Sample_57/frame_0616.png,612,75,7,7
2128,Sample_30/frame_0637.png,534,65,3,3
2129,Sample_16/frame_0442.png,796,261,5,5
2130,Sample_6/frame_0497.png,709,196,4,4
2131,Sample_29/frame_0074.png,1130,625,3,3
2132,Sample_51/frame_0257.png,937,429,5,5
2133,Sample_31/frame_0192.png,1027,509,5,5
2134,Sample_53/frame_0634.png,530,54,5,5
2135,Sample_51/frame_0444.png,775,224,5,5
2136,Sample_35/frame_0439.png,747,279,5,5
2137,Sample_6/frame_0122.png,1072,572,5,5
2138,Sample_16/frame_0217.png,1009,474,5,5
2139,Sample_19/frame_0621.png,577,74,5,5
2140,Sample_48/frame_0727.png,450,3,5,5
2141,Sample_50/frame_0190.png,1030,502,5,5
2142,Sample_31/frame_0115.png,1101,586,5,5
2143,Sample_18/frame_0266.png,913,435,5,5
2144,Sample_48/frame_0484.png,681,244,5,5
2145,Sample_9/frame_0575.png,627,150,5,4
2146,Sample_41/frame_0502.png,743,229,5,5
2147,Sample_33/frame_0313.png,887,385,5,5
2148,Sample_39/frame_0389.png,839,319,5,5
2149,Sample_28/frame_0063.png,1142,640,5,5
2150,Sample_58/frame_0552.png,658,140,7,7
2151,Sample_50/frame_0010.png,1195,683,5,5
2152,Sample_17/frame_0570.png,639,115,5,5
2153,Sample_49/frame_0619.png,583,62,5,5
2154,Sample_8/frame_0421.png,799,261,5,5
2155,Sample_16/frame_0307.png,930,385,5,5
2156,Sample_20/frame_0313.png,868,398,5,5
2157,Sample_53/frame_0608.png,559,81,5,5
2158,Sample_8/frame_0485.png,732,203,4,5
2159,Sample_2/frame_0610.png,608,113,5,5
2160,Sample_5/frame_0574.png,580,133,4,5
2161,Sample_22/frame_0460.png,738,266,5,5
2162,Sample_6/frame_0505.png,702,191,5,5
2163,Sample_11/frame_0173.png,1036,534,5,5
2164,Sample_2/frame_0010.png,1186,691,5,5
2165,Sample_38/frame_0052.png,1144,653,5,5
2166,Sample_59/frame_0397.png,833,307,6,7
2167,Sample_48/frame_0170.png,1025,524,5,5
2168,Sample_44/frame_0689.png,530,16,5,5
2169,Sample_57/frame_0482.png,724,202,7,7
2170,Sample_44/frame_0696.png,526,6,5,5
2171,Sample_22/frame_0464.png,734,264,5,5
2172,Sample_32/frame_0047.png,1149,646,5,5
2173,Sample_7/frame_0012.png,1194,690,5,5
2174,Sample_31/frame_0557.png,660,151,5,5
2175,Sample_58/frame_0363.png,853,336,7,7
2176,Sample_19/frame_0229.png,943,465,5,5
2177,Sample_5/frame_0460.png,698,252,5,5
2178,Sample_41/frame_0011.png,1182,687,5,5
2179,Sample_53/frame_0254.png,920,454,5,5
2180,Sample_33/frame_0632.png,575,95,5,5
2181,Sample_21/frame_0499.png,712,204,5,5
2182,Sample_59/frame_0133.png,1080,560,7,7
2183,Sample_12/frame_0026.png,1172,678,5,5
2184,Sample_24/frame_0541.png,689,177,5,5
2185,Sample_30/frame_0583.png,601,122,3,3
2186,Sample_50/frame_0436.png,791,224,5,5
2187,Sample_55/frame_0122.png,1091,556,7,7
2188,Sample_50/frame_0600.png,616,66,5,5
2189,Sample_12/frame_0488.png,725,287,5,5
2190,Sample_45/frame_0665.png,589,31,5,5
2191,Sample_60/frame_0236.png,983,444,7,7
2192,Sample_16/frame_0633.png,605,62,5,5
2193,Sample_20/frame_0609.png,598,111,5,5
2194,Sample_58/frame_0679.png,535,13,6,7
2195,Sample_15/frame_0561.png,633,127,5,5
2196,Sample_50/frame_0271.png,947,414,5,5
2197,Sample_33/frame_0610.png,598,108,5,5
2198,Sample_35/frame_0022.png,1174,675,5,5
2199,Sample_46/frame_0633.png,575,76,5,5
2200,Sample_24/frame_0098.png,1104,597,5,5
2201,Sample_18/frame_0519.png,647,168,5,5
2202,Sample_54/frame_0397.png,817,292,5,5
2203,Sample_54/frame_0296.png,929,391,5,5
2204,Sample_9/frame_0170.png,1025,547,5,5
2205,Sample_22/frame_0452.png,749,276,5,5
2206,Sample_39/frame_0120.png,1083,575,5,5
2207,Sample_37/frame_0081.png,1123,610,5,5
2208,Sample_55/frame_0226.png,980,453,7,7
2209,Sample_34/frame_0168.png,1031,517,3,3
2210,Sample_27/frame_0564.png,663,119,5,5
2211,Sample_46/frame_0339.png,853,389,5,5
2212,Sample_46/frame_0529.png,674,185,5,5
2213,Sample_2/frame_0311.png,897,404,5,5
2214,Sample_20/frame_0087.png,1100,618,5,5
2215,Sample_56/frame_0180.png,1033,498,7,7
2216,Sample_2/frame_0127.png,1071,591,5,5
2217,Sample_52/frame_0576.png,637,106,5,5
2218,Sample_13/frame_0294.png,876,415,5,5
2219,Sample_23/frame_0381.png,835,323,5,5
2220,Sample_20/frame_0702.png,504,3,5,5
2221,Sample_36/frame_0181.png,1030,500,5,5
2222,Sample_1/frame_0155.png,1052,527,5,5
2223,Sample_15/frame_0174.png,1025,512,5,5
2224,Sample_15/frame_0661.png,528,13,5,5
2225,Sample_9/frame_0189.png,1005,524,5,5
2226,Sample_33/frame_0125.png,1083,560,5,5
2227,Sample_5/frame_0489.png,672,224,5,5
2228,Sample_30/frame_0463.png,726,241,3,3
2229,Sample_32/frame_0057.png,1135,630,5,5
2230,Sample_44/frame_0357.png,862,341,5,5
2231,Sample_57/frame_0053.png,1141,651,7,7
2232,Sample_31/frame_0439.png,784,247,5,5
2233,Sample_4/frame_0290.png,927,405,5,5
2234,Sample_7/frame_0280.png,961,411,5,5
2235,Sample_6/frame_0638.png,565,46,5,5
2236,Sample_34/frame_0069.png,1128,619,2,2
2237,Sample_43/frame_0333.png,879,328,5,5
2238,Sample_11/frame_0332.png,873,376,5,5
2239,Sample_31/frame_0629.png,590,93,5,5
2240,Sample_51/frame_0290.png,921,391,5,5
2241,Sample_10/frame_0207.png,994,501,5,5
2242,Sample_54/frame_0657.png,548,20,5,5
2243,Sample_40/frame_0294.png,926,389,5,5
2244,Sample_45/frame_0314.png,895,391,5,5
2245,Sample_17/frame_0259.png,944,424,5,5
2246,Sample_15/frame_0209.png,998,480,5,5
